Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1809	10.603	11.646	12.690	13.887	15.272	16.886	18.785	21.042	23.299
1810	10.603	11.646	12.689	13.887	15.272	16.887	18.786	21.044	23.301
1811	10.602	11.646	12.689	13.887	15.272	16.887	18.787	21.045	23.303
1812	10.602	11.646	12.689	13.887	15.272	16.888	18.788	21.046	23.304
1813	10.602	11.645	12.689	13.887	15.272	16.888	18.788	21.047	23.305
1814	10.601	11.645	12.689	13.887	15.273	16.888	18.789	21.048	23.308
1815	10.601	11.645	12.689	13.887	15.273	16.889	18.790	21.050	23.309
1816	10.601	11.645	12.688	13.887	15.273	16.889	18.790	21.050	23.310
1817	10.600	11.644	12.688	13.887	15.273	16.889	18.791	21.051	23.312
1818	10.600	11.644	12.688	13.887	15.273	16.890	18.792	21.053	23.314
1819	10.599	11.644	12.688	13.887	15.274	16.890	18.793	21.054	23.316
1820	10.599	11.644	12.688	13.887	15.274	16.891	18.793	21.055	23.317
1821	10.599	11.643	12.688	13.887	15.274	16.891	18.794	21.056	23.318
1822	10.598	11.643	12.687	13.887	15.274	16.892	18.795	21.058	23.321
1823	10.598	11.643	12.687	13.887	15.274	16.892	18.796	21.059	23.322
1824	10.598	11.643	12.687	13.887	15.274	16.892	18.796	21.060	23.323
1825	10.598	11.642	12.687	13.887	15.274	16.893	18.797	21.061	23.325
1826	10.597	11.642	12.687	13.887	15.275	16.893	18.798	21.063	23.327
1827	10.597	11.642	12.687	13.887	15.275	16.894	18.799	21.064	23.328
1828	10.596	11.642	12.687	13.887	15.275	16.894	18.799	21.065	23.330
1829	10.596	11.641	12.687	13.887	15.275	16.894	18.800	21.066	23.331
1830	10.596	11.641	12.686	13.887	15.275	16.895	18.801	21.067	23.334
1831	10.595	11.641	12.686	13.887	15.276	16.895	18.802	21.068	23.335
1832	10.595	11.641	12.686	13.887	15.276	16.896	18.802	21.069	23.336
1833	10.595	11.640	12.686	13.887	15.276	16.896	18.803	21.070	23.338
1834	10.594	11.640	12.686	13.887	15.276	16.897	18.804	21.072	23.340
1835	10.594	11.640	12.686	13.887	15.276	16.897	18.805	21.073	23.342
1836	10.594	11.640	12.685	13.887	15.276	16.897	18.805	21.074	23.343
1837	10.593	11.639	12.685	13.887	15.276	16.898	18.806	21.075	23.344
1838	10.593	11.639	12.685	13.887	15.277	16.898	18.806	21.076	23.346
1839	10.593	11.639	12.685	13.887	15.277	16.898	18.807	21.078	23.348
1840	10.592	11.639	12.685	13.887	15.277	16.899	18.808	21.079	23.349
1841	10.592	11.638	12.685	13.887	15.277	16.899	18.809	21.080	23.351
1842	10.592	11.638	12.685	13.887	15.277	16.900	18.809	21.081	23.352
1843	10.591	11.638	12.684	13.887	15.278	16.900	18.810	21.082	23.354
1844	10.591	11.638	12.684	13.887	15.278	16.901	18.811	21.083	23.356
1845	10.591	11.637	12.684	13.887	15.278	16.901	18.812	21.084	23.357
1846	10.590	11.637	12.684	13.887	15.278	16.901	18.812	21.085	23.359
1847	10.590	11.637	12.684	13.887	15.278	16.902	18.813	21.086	23.360
1848	10.590	11.637	12.684	13.887	15.278	16.902	18.814	21.088	23.362
1849	10.589	11.636	12.684	13.887	15.278	16.903	18.815	21.089	23.364
1850	10.589	11.636	12.684	13.887	15.279	16.903	18.815	21.090	23.365
1851	10.589	11.636	12.683	13.887	15.279	16.903	18.816	21.091	23.366
1852	10.589	11.636	12.683	13.887	15.279	16.904	18.817	21.092	23.368
1853	10.588	11.635	12.683	13.886	15.279	16.904	18.818	21.094	23.370
1854	10.588	11.635	12.683	13.887	15.279	16.905	18.818	21.095	23.372
1855	10.587	11.635	12.683	13.887	15.280	16.905	18.819	21.096	23.373
1856	10.587	11.635	12.683	13.887	15.280	16.905	18.820	21.097	23.374
