Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
0	9.235	10.184	11.133	12.201	13.407	14.773	16.326	18.100	19.874
1	9.147	10.121	11.095	12.182	13.398	14.760	16.290	18.012	19.733
2	9.056	10.056	11.056	12.162	13.388	14.747	16.254	17.927	19.599
3	8.961	9.988	11.015	12.143	13.379	14.734	16.219	17.845	19.472
4	8.861	9.918	10.974	12.123	13.370	14.721	16.185	17.767	19.349
5	8.757	9.844	10.932	12.103	13.361	14.709	16.151	17.691	19.231
6	8.647	9.768	10.889	12.083	13.351	14.696	16.118	17.618	19.118
7	8.531	9.688	10.844	12.062	13.342	14.683	16.085	17.547	19.009
8	8.594	9.744	10.895	12.108	13.384	14.723	16.125	17.588	19.052
9	8.657	9.801	10.946	12.154	13.426	14.763	16.164	17.629	19.094
10	8.719	9.858	10.996	12.200	13.469	14.803	16.203	17.670	19.136
11	8.782	9.914	11.047	12.246	13.511	14.843	16.243	17.710	19.177
12	8.844	9.971	11.098	12.292	13.553	14.883	16.282	17.750	19.219
13	8.906	10.027	11.149	12.338	13.595	14.923	16.321	17.790	19.260
14	8.969	10.084	11.200	12.384	13.638	14.963	16.360	17.830	19.300
15	9.047	10.162	11.277	12.462	13.717	15.045	16.447	17.923	19.399
16	9.126	10.241	11.357	12.543	13.801	15.132	16.539	18.021	19.504
17	9.205	10.321	11.437	12.625	13.885	15.221	16.633	18.123	19.612
18	9.283	10.400	11.517	12.707	13.971	15.310	16.728	18.225	19.721
19	9.360	10.479	11.597	12.789	14.056	15.400	16.823	18.327	19.831
20	9.436	10.556	11.676	12.870	14.140	15.489	16.918	18.429	19.940
21	9.511	10.632	11.754	12.951	14.224	15.577	17.012	18.530	20.049
22	9.584	10.707	11.831	13.030	14.306	15.664	17.104	18.630	20.156
23	9.656	10.781	11.906	13.107	14.388	15.750	17.196	18.729	20.262
24	9.726	10.853	11.980	13.184	14.468	15.834	17.286	18.825	20.365
25	9.795	10.923	12.052	13.258	14.546	15.917	17.374	18.921	20.468
26	9.862	10.992	12.123	13.332	14.622	15.998	17.461	19.014	20.568
27	9.927	11.060	12.192	13.404	14.698	16.077	17.546	19.106	20.667
28	9.992	11.126	12.260	13.474	14.771	16.155	17.629	19.196	20.763
29	10.054	11.190	12.326	13.543	14.844	16.232	17.711	19.284	20.858
30	10.116	11.253	12.391	13.610	14.914	16.306	17.791	19.371	20.951
31	10.175	11.315	12.454	13.675	14.982	16.378	17.868	19.454	21.040
32	10.233	11.374	12.515	13.739	15.048	16.449	17.943	19.535	21.128
33	10.289	11.431	12.574	13.800	15.113	16.517	18.016	19.614	21.212
34	10.343	11.487	12.631	13.859	15.175	16.583	18.086	19.690	21.294
35	10.396	11.542	12.687	13.917	15.236	16.647	18.155	19.764	21.374
36	10.447	11.594	12.741	13.973	15.294	16.709	18.221	19.836	21.451
37	10.497	11.646	12.794	14.028	15.351	16.769	18.286	19.906	21.527
38	10.546	11.695	12.845	14.080	15.406	16.827	18.348	19.974	21.599
39	10.593	11.743	12.894	14.131	15.460	16.884	18.409	20.039	21.670
40	10.638	11.790	12.942	14.181	15.512	16.939	18.467	20.103	21.739
41	10.683	11.836	12.989	14.229	15.562	16.992	18.524	20.164	21.805
42	10.726	11.880	13.034	14.276	15.611	17.044	18.580	20.224	21.869
43	10.768	11.923	13.078	14.321	15.658	17.094	18.633	20.283	21.932
44	10.809	11.965	13.121	14.366	15.704	17.142	18.685	20.339	21.993
45	10.849	12.006	13.163	14.409	15.749	17.190	18.736	20.394	22.052
46	10.888	12.046	13.203	14.450	15.793	17.236	18.786	20.448	22.110
47	10.926	12.084	13.243	14.491	15.835	17.281	18.833	20.500	22.166
48	10.963	12.122	13.281	14.531	15.877	17.325	18.880	20.551	22.221
49	10.999	12.159	13.319	14.569	15.917	17.367	18.926	20.600	22.274
50	11.034	12.195	13.355	14.607	15.956	17.408	18.970	20.648	22.326
51	11.068	12.230	13.391	14.644	15.994	17.448	19.013	20.694	22.376
52	11.102	12.263	13.425	14.679	16.031	17.488	19.055	20.740	22.425
53	11.135	12.297	13.459	14.714	16.067	17.526	19.095	20.784	22.473
54	11.167	12.329	13.492	14.748	16.102	17.563	19.135	20.827	22.519
55	11.198	12.361	13.524	14.781	16.137	17.599	19.174	20.869	22.564
56	11.228	12.391	13.555	14.812	16.170	17.634	19.211	20.910	22.609
57	11.258	12.422	13.586	14.844	16.202	17.668	19.248	20.949	22.651
58	11.286	12.451	13.615	14.874	16.234	17.701	19.283	20.988	22.693
59	11.314	12.479	13.644	14.903	16.264	17.733	19.318	21.026	22.734
60	11.342	12.507	13.672	14.932	16.294	17.765	19.351	21.062	22.773
61	11.369	12.534	13.700	14.960	16.323	17.795	19.384	21.098	22.811
62	11.395	12.560	13.726	14.987	16.351	17.825	19.416	21.133	22.849
63	11.420	12.586	13.752	15.014	16.379	17.854	19.447	21.166	22.885
64	11.445	12.611	13.777	15.040	16.405	17.882	19.477	21.199	22.921
65	11.470	12.636	13.802	15.065	16.431	17.909	19.505	21.230	22.954
66	11.493	12.660	13.826	15.089	16.456	17.935	19.533	21.260	22.987
67	11.516	12.683	13.849	15.113	16.481	17.961	19.561	21.290	23.020
68	11.538	12.705	13.871	15.135	16.504	17.985	19.588	21.320	23.051
69	11.560	12.727	13.893	15.158	16.527	18.009	19.613	21.347	23.081
70	11.582	12.748	13.915	15.179	16.549	18.033	19.638	21.374	23.111
71	11.602	12.769	13.936	15.200	16.571	18.055	19.662	21.401	23.140
72	11.623	12.789	13.956	15.221	16.592	18.077	19.686	21.426	23.167
73	11.642	12.809	13.976	15.241	16.612	18.099	19.708	21.451	23.194
74	11.662	12.828	13.995	15.260	16.632	18.119	19.730	21.475	23.220
75	11.680	12.847	14.013	15.279	16.651	18.139	19.752	21.499	23.246
76	11.699	12.865	14.031	15.297	16.670	18.159	19.773	21.521	23.270
77	11.717	12.883	14.049	15.315	16.688	18.178	19.793	21.543	23.294
78	11.734	12.900	14.066	15.332	16.706	18.196	19.813	21.565	23.318
79	11.751	12.917	14.083	15.349	16.723	18.214	19.832	21.586	23.340
80	11.768	12.934	14.099	15.365	16.740	18.231	19.850	21.606	23.362
81	11.784	12.949	14.115	15.381	16.756	18.248	19.868	21.626	23.383
82	11.800	12.965	14.131	15.397	16.772	18.265	19.885	21.645	23.404
83	11.815	12.980	14.145	15.411	16.787	18.280	19.902	21.663	23.424
84	11.830	12.995	14.160	15.426	16.802	18.296	19.919	21.681	23.444
85	11.845	13.010	14.174	15.440	16.816	18.311	19.935	21.699	23.463
86	11.860	13.024	14.188	15.454	16.830	18.326	19.951	21.716	23.482
87	11.874	13.038	14.202	15.468	16.844	18.340	19.966	21.733	23.500
88	11.888	13.051	14.215	15.481	16.857	18.354	19.980	21.749	23.517
89	11.901	13.065	14.228	15.494	16.870	18.367	19.995	21.764	23.534
90	11.915	13.078	14.241	15.506	16.883	18.380	20.008	21.780	23.551
91	11.928	13.091	14.253	15.518	16.895	18.393	20.022	21.794	23.567
92	11.940	13.103	14.265	15.530	16.907	18.405	20.035	21.809	23.583
93	11.953	13.115	14.277	15.542	16.919	18.417	20.048	21.823	23.598
94	11.965	13.126	14.288	15.553	16.930	18.429	20.061	21.837	23.613
95	11.977	13.138	14.300	15.564	16.941	18.440	20.073	21.850	23.628
96	11.988	13.149	14.310	15.575	16.952	18.451	20.085	21.863	23.642
97	11.999	13.160	14.321	15.585	16.962	18.462	20.096	21.876	23.656
98	12.011	13.171	14.332	15.596	16.972	18.473	20.107	21.888	23.669
99	12.022	13.182	14.342	15.606	16.982	18.483	20.118	21.900	23.683
100	12.033	13.192	14.352	15.615	16.992	18.493	20.129	21.912	23.696
101	12.043	13.202	14.362	15.625	17.002	18.503	20.139	21.924	23.708
102	12.053	13.212	14.371	15.634	17.011	18.512	20.150	21.935	23.721
103	12.063	13.222	14.380	15.643	17.020	18.522	20.159	21.946	23.733
104	12.073	13.232	14.390	15.652	17.029	18.531	20.169	21.957	23.744
105	12.083	13.241	14.399	15.661	17.038	18.540	20.178	21.967	23.756
106	12.093	13.250	14.407	15.669	17.046	18.548	20.188	21.977	23.767
107	12.102	13.259	14.416	15.678	17.054	18.557	20.196	21.987	23.778
108	12.111	13.268	14.424	15.686	17.062	18.565	20.206	21.997	23.789
109	12.121	13.277	14.433	15.694	17.070	18.573	20.214	22.007	23.799
110	12.130	13.285	14.441	15.702	17.078	18.581	20.222	22.016	23.809
111	12.138	13.293	14.449	15.709	17.086	18.589	20.231	22.025	23.820
112	12.147	13.302	14.457	15.717	17.093	18.596	20.239	22.034	23.829
113	12.155	13.310	14.464	15.724	17.100	18.604	20.247	22.043	23.839
114	12.164	13.318	14.472	15.731	17.107	18.611	20.254	22.051	23.848
115	12.172	13.325	14.479	15.738	17.114	18.618	20.262	22.060	23.858
116	12.180	13.333	14.486	15.746	17.121	18.625	20.269	22.068	23.866
117	12.188	13.341	14.493	15.752	17.128	18.632	20.276	22.076	23.876
118	12.196	13.348	14.500	15.759	17.134	18.638	20.284	22.084	23.885
119	12.204	13.356	14.507	15.766	17.141	18.645	20.290	22.092	23.893
120	12.211	13.363	14.514	15.772	17.147	18.651	20.297	22.099	23.902
121	12.219	13.369	14.520	15.778	17.153	18.658	20.304	22.107	23.910
122	12.226	13.376	14.527	15.784	17.159	18.664	20.311	22.114	23.918
123	12.233	13.383	14.533	15.790	17.165	18.670	20.317	22.122	23.926
124	12.241	13.390	14.540	15.797	17.171	18.676	20.323	22.128	23.933
125	12.248	13.397	14.546	15.802	17.177	18.681	20.329	22.135	23.941
126	12.255	13.403	14.552	15.808	17.182	18.687	20.335	22.142	23.949
127	12.261	13.410	14.558	15.814	17.188	18.693	20.341	22.149	23.956
128	12.268	13.416	14.564	15.819	17.193	18.698	20.347	22.155	23.963
129	12.275	13.422	14.570	15.825	17.199	18.703	20.353	22.161	23.970
130	12.281	13.428	14.575	15.830	17.204	18.709	20.358	22.168	23.978
131	12.287	13.434	14.581	15.835	17.209	18.714	20.364	22.174	23.985
132	12.294	13.440	14.586	15.840	17.214	18.719	20.369	22.180	23.991
133	12.300	13.446	14.592	15.845	17.219	18.724	20.374	22.186	23.998
134	12.306	13.451	14.597	15.850	17.223	18.728	20.379	22.192	24.004
135	12.312	13.457	14.602	15.855	17.228	18.733	20.385	22.198	24.011
136	12.318	13.462	14.607	15.860	17.233	18.738	20.389	22.203	24.017
137	12.324	13.468	14.612	15.865	17.237	18.742	20.394	22.208	24.023
138	12.329	13.473	14.617	15.869	17.241	18.747	20.399	22.214	24.029
139	12.335	13.478	14.621	15.873	17.246	18.751	20.403	22.219	24.035
140	12.341	13.483	14.626	15.878	17.250	18.755	20.407	22.224	24.040
141	12.346	13.488	14.631	15.882	17.254	18.759	20.412	22.229	24.046
142	12.351	13.493	14.635	15.886	17.258	18.763	20.416	22.233	24.051
143	12.356	13.498	14.639	15.890	17.262	18.767	20.420	22.238	24.057
144	12.362	13.503	14.644	15.894	17.265	18.770	20.424	22.243	24.061
145	12.367	13.507	14.648	15.898	17.269	18.774	20.428	22.247	24.067
146	12.372	13.512	14.652	15.902	17.272	18.777	20.431	22.251	24.071
147	12.377	13.516	14.656	15.905	17.276	18.781	20.435	22.256	24.076
148	12.382	13.521	14.660	15.909	17.279	18.784	20.439	22.259	24.080
149	12.386	13.525	14.664	15.912	17.282	18.787	20.442	22.264	24.085
150	12.391	13.529	14.667	15.916	17.285	18.790	20.445	22.268	24.090
151	12.395	13.533	14.671	15.919	17.288	18.793	20.448	22.271	24.093
152	12.400	13.537	14.675	15.922	17.291	18.796	20.452	22.275	24.098
153	12.404	13.541	14.678	15.925	17.294	18.799	20.455	22.278	24.102
154	12.409	13.545	14.682	15.928	17.297	18.802	20.457	22.281	24.105
155	12.413	13.549	14.685	15.931	17.300	18.804	20.460	22.285	24.109
156	12.417	13.552	14.688	15.934	17.302	18.807	20.463	22.288	24.113
157	12.421	13.556	14.691	15.937	17.305	18.809	20.465	22.291	24.116
158	12.425	13.560	14.694	15.939	17.307	18.811	20.468	22.294	24.119
159	12.429	13.563	14.697	15.942	17.310	18.814	20.470	22.296	24.123
160	12.432	13.566	14.700	15.944	17.312	18.816	20.472	22.299	24.126
161	12.436	13.569	14.703	15.947	17.314	18.818	20.475	22.302	24.129
162	12.440	13.573	14.706	15.949	17.316	18.820	20.477	22.305	24.132
163	12.444	13.576	14.708	15.952	17.318	18.822	20.479	22.307	24.135
164	12.447	13.579	14.711	15.954	17.320	18.823	20.480	22.309	24.137
165	12.451	13.582	14.714	15.956	17.322	18.825	20.482	22.311	24.140
166	12.454	13.585	14.716	15.958	17.324	18.827	20.484	22.313	24.143
167	12.457	13.588	14.718	15.960	17.325	18.828	20.486	22.315	24.145
168	12.460	13.590	14.721	15.962	17.327	18.830	20.487	22.317	24.147
169	12.463	13.593	14.723	15.964	17.328	18.831	20.489	22.319	24.150
170	12.467	13.596	14.725	15.965	17.330	18.833	20.490	22.321	24.152
171	12.470	13.598	14.727	15.967	17.331	18.834	20.492	22.323	24.154
172	12.473	13.601	14.729	15.969	17.333	18.835	20.493	22.324	24.156
173	12.476	13.603	14.731	15.970	17.334	18.836	20.494	22.326	24.158
174	12.478	13.606	14.733	15.972	17.335	18.837	20.495	22.327	24.159
175	12.481	13.608	14.735	15.973	17.336	18.838	20.496	22.328	24.161
176	12.484	13.610	14.737	15.975	17.337	18.839	20.497	22.330	24.162
177	12.487	13.612	14.738	15.976	17.338	18.840	20.498	22.331	24.164
178	12.489	13.615	14.740	15.977	17.339	18.840	20.498	22.332	24.165
179	12.491	13.616	14.741	15.978	17.340	18.841	20.499	22.333	24.167
180	12.494	13.618	14.743	15.979	17.341	18.842	20.500	22.334	24.168
181	12.496	13.620	14.744	15.980	17.341	18.842	20.500	22.335	24.169
182	12.499	13.622	14.746	15.981	17.342	18.843	20.501	22.335	24.170
183	12.501	13.624	14.747	15.982	17.342	18.843	20.501	22.336	24.171
184	12.503	13.626	14.748	15.983	17.343	18.843	20.501	22.336	24.171
185	12.505	13.627	14.749	15.984	17.343	18.844	20.502	22.337	24.173
186	12.507	13.629	14.751	15.984	17.344	18.844	20.502	22.338	24.173
187	12.510	13.631	14.752	15.985	17.344	18.844	20.502	22.338	24.173
188	12.512	13.632	14.753	15.985	17.344	18.844	20.502	22.338	24.174
189	12.514	13.634	14.754	15.986	17.344	18.844	20.501	22.338	24.174
190	12.515	13.635	14.754	15.986	17.344	18.844	20.502	22.338	24.175
191	12.517	13.636	14.755	15.987	17.344	18.843	20.501	22.338	24.175
192	12.519	13.637	14.756	15.987	17.344	18.843	20.501	22.338	24.174
193	12.520	13.638	14.757	15.987	17.344	18.843	20.501	22.338	24.175
194	12.522	13.640	14.757	15.987	17.344	18.842	20.500	22.337	24.175
195	12.524	13.641	14.758	15.988	17.344	18.842	20.499	22.337	24.174
196	12.525	13.642	14.758	15.988	17.343	18.841	20.498	22.336	24.174
197	12.527	13.643	14.759	15.988	17.343	18.841	20.498	22.336	24.174
198	12.528	13.644	14.759	15.988	17.343	18.840	20.497	22.335	24.173
199	12.530	13.645	14.760	15.988	17.342	18.839	20.496	22.334	24.172
200	12.531	13.645	14.760	15.987	17.342	18.838	20.496	22.334	24.172
201	12.532	13.646	14.760	15.987	17.341	18.837	20.494	22.333	24.171
202	12.533	13.646	14.760	15.987	17.340	18.836	20.494	22.332	24.171
203	12.534	13.647	14.760	15.986	17.340	18.835	20.492	22.331	24.170
204	12.536	13.648	14.760	15.986	17.339	18.834	20.491	22.330	24.169
205	12.536	13.648	14.760	15.985	17.338	18.833	20.490	22.329	24.168
206	12.538	13.649	14.760	15.985	17.337	18.832	20.488	22.327	24.167
207	12.538	13.649	14.760	15.984	17.336	18.831	20.487	22.326	24.166
208	12.539	13.650	14.760	15.984	17.335	18.829	20.486	22.325	24.164
209	12.540	13.650	14.760	15.983	17.334	18.828	20.484	22.323	24.162
210	12.541	13.650	14.760	15.982	17.333	18.826	20.482	22.322	24.161
211	12.542	13.650	14.759	15.982	17.331	18.825	20.481	22.320	24.159
212	12.542	13.651	14.759	15.981	17.330	18.823	20.479	22.319	24.159
213	12.543	13.651	14.759	15.980	17.329	18.822	20.477	22.317	24.156
214	12.543	13.651	14.758	15.979	17.328	18.820	20.476	22.315	24.155
215	12.544	13.651	14.758	15.978	17.326	18.818	20.473	22.313	24.153
216	12.544	13.651	14.757	15.977	17.325	18.817	20.472	22.312	24.152
217	12.545	13.651	14.756	15.976	17.323	18.815	20.469	22.309	24.149
218	12.545	13.650	14.756	15.975	17.322	18.813	20.468	22.308	24.148
219	12.546	13.650	14.755	15.973	17.320	18.811	20.465	22.305	24.145
220	12.546	13.650	14.754	15.972	17.318	18.809	20.463	22.303	24.143
221	12.546	13.650	14.754	15.971	17.316	18.807	20.461	22.301	24.140
222	12.546	13.649	14.753	15.969	17.315	18.805	20.458	22.299	24.139
223	12.547	13.649	14.752	15.968	17.313	18.802	20.456	22.296	24.136
224	12.547	13.649	14.751	15.967	17.311	18.800	20.454	22.294	24.134
225	12.547	13.648	14.750	15.965	17.309	18.798	20.451	22.291	24.131
226	12.547	13.648	14.749	15.964	17.307	18.795	20.448	22.288	24.128
227	12.547	13.647	14.747	15.962	17.305	18.793	20.446	22.286	24.126
228	12.547	13.647	14.746	15.960	17.303	18.790	20.443	22.283	24.123
229	12.547	13.646	14.745	15.959	17.301	18.788	20.440	22.280	24.120
230	12.547	13.645	14.744	15.957	17.298	18.785	20.437	22.277	24.117
231	12.546	13.645	14.743	15.955	17.296	18.783	20.435	22.275	24.114
232	12.547	13.644	14.742	15.953	17.294	18.780	20.432	22.271	24.111
233	12.546	13.643	14.740	15.952	17.292	18.777	20.429	22.268	24.108
234	12.546	13.642	14.739	15.950	17.289	18.775	20.426	22.266	24.105
235	12.546	13.642	14.738	15.948	17.287	18.772	20.423	22.262	24.102
236	12.545	13.641	14.736	15.946	17.284	18.769	20.420	22.259	24.099
237	12.544	13.639	14.734	15.944	17.282	18.766	20.417	22.256	24.096
238	12.544	13.639	14.733	15.942	17.279	18.763	20.413	22.253	24.092
239	12.544	13.638	14.731	15.940	17.277	18.760	20.410	22.250	24.089
240	12.543	13.636	14.730	15.937	17.274	18.757	20.407	22.246	24.086
241	12.543	13.635	14.728	15.935	17.272	18.754	20.403	22.242	24.081
242	12.542	13.634	14.726	15.933	17.269	18.751	20.400	22.239	24.078
243	12.541	13.633	14.725	15.931	17.266	18.748	20.397	22.236	24.075
244	12.541	13.632	14.723	15.928	17.263	18.745	20.393	22.232	24.071
245	12.540	13.631	14.721	15.926	17.260	18.742	20.390	22.228	24.067
246	12.539	13.629	14.719	15.924	17.258	18.739	20.386	22.225	24.064
247	12.539	13.628	14.718	15.921	17.255	18.735	20.383	22.221	24.059
248	12.538	13.627	14.716	15.919	17.252	18.732	20.379	22.217	24.056
249	12.537	13.625	14.714	15.917	17.249	18.729	20.376	22.214	24.052
250	12.537	13.624	14.712	15.914	17.246	18.725	20.372	22.209	24.047
251	12.536	13.623	14.710	15.912	17.243	18.722	20.368	22.206	24.044
252	12.534	13.621	14.708	15.909	17.240	18.718	20.364	22.202	24.040
253	12.533	13.620	14.706	15.906	17.237	18.715	20.360	22.198	24.036
254	12.533	13.618	14.704	15.904	17.234	18.711	20.356	22.194	24.031
255	12.532	13.617	14.702	15.901	17.231	18.708	20.353	22.190	24.027
256	12.531	13.615	14.699	15.898	17.227	18.704	20.349	22.186	24.023
257	12.530	13.614	14.697	15.896	17.224	18.700	20.344	22.181	24.018
258	12.529	13.612	14.695	15.893	17.221	18.697	20.341	22.177	24.014
259	12.527	13.610	14.693	15.890	17.218	18.693	20.337	22.173	24.010
260	12.526	13.608	14.691	15.887	17.214	18.689	20.333	22.169	24.006
261	12.525	13.607	14.689	15.885	17.211	18.685	20.328	22.164	24.001
262	12.524	13.605	14.686	15.882	17.208	18.682	20.324	22.160	23.996
263	12.523	13.603	14.684	15.879	17.204	18.678	20.320	22.156	23.992
264	12.522	13.602	14.682	15.876	17.201	18.674	20.316	22.152	23.988
265	12.520	13.600	14.679	15.873	17.198	18.670	20.312	22.148	23.983
266	12.519	13.598	14.677	15.870	17.194	18.666	20.307	22.143	23.978
267	12.518	13.596	14.675	15.868	17.191	18.662	20.303	22.139	23.974
268	12.517	13.594	14.672	15.865	17.187	18.658	20.299	22.134	23.969
269	12.515	13.592	14.670	15.862	17.184	18.655	20.295	22.130	23.965
270	12.514	13.590	14.667	15.858	17.180	18.651	20.291	22.125	23.960
271	12.513	13.589	14.665	15.856	17.177	18.646	20.286	22.120	23.955
272	12.511	13.587	14.662	15.852	17.173	18.642	20.282	22.116	23.950
273	12.510	13.585	14.660	15.849	17.170	18.638	20.277	22.111	23.945
274	12.508	13.583	14.657	15.846	17.166	18.634	20.273	22.107	23.941
275	12.507	13.581	14.654	15.843	17.162	18.630	20.269	22.102	23.936
276	12.506	13.579	14.652	15.840	17.159	18.626	20.264	22.097	23.930
277	12.504	13.577	14.649	15.837	17.155	18.622	20.259	22.092	23.925
278	12.503	13.575	14.647	15.834	17.151	18.618	20.255	22.088	23.921
279	12.501	13.573	14.644	15.831	17.148	18.614	20.250	22.083	23.916
280	12.499	13.570	14.641	15.827	17.144	18.610	20.246	22.078	23.911
281	12.498	13.568	14.639	15.824	17.140	18.605	20.241	22.074	23.906
282	12.496	13.566	14.636	15.821	17.136	18.601	20.237	22.069	23.901
283	12.495	13.564	14.633	15.818	17.133	18.597	20.232	22.063	23.895
284	12.493	13.562	14.631	15.814	17.129	18.592	20.227	22.059	23.890
285	12.492	13.560	14.628	15.811	17.125	18.588	20.223	22.054	23.885
286	12.490	13.558	14.625	15.808	17.121	18.584	20.218	22.049	23.880
287	12.488	13.555	14.622	15.804	17.117	18.580	20.213	22.044	23.875
288	12.486	13.553	14.620	15.801	17.114	18.575	20.209	22.039	23.870
289	12.485	13.551	14.617	15.798	17.110	18.571	20.204	22.035	23.865
290	12.483	13.548	14.614	15.794	17.106	18.567	20.199	22.030	23.860
291	12.482	13.547	14.611	15.791	17.102	18.562	20.194	22.024	23.854
292	12.480	13.544	14.609	15.788	17.098	18.558	20.190	22.019	23.849
293	12.478	13.542	14.606	15.784	17.094	18.554	20.185	22.014	23.843
294	12.476	13.539	14.603	15.781	17.090	18.549	20.180	22.009	23.838
295	12.474	13.537	14.600	15.778	17.086	18.545	20.175	22.004	23.833
296	12.473	13.535	14.597	15.774	17.082	18.540	20.171	21.999	23.828
297	12.471	13.532	14.594	15.771	17.078	18.536	20.166	21.994	23.822
298	12.469	13.530	14.591	15.767	17.074	18.531	20.161	21.989	23.817
299	12.467	13.528	14.588	15.764	17.070	18.527	20.156	21.984	23.812
300	12.465	13.525	14.585	15.760	17.066	18.523	20.151	21.979	23.806
301	12.464	13.523	14.583	15.757	17.062	18.518	20.146	21.973	23.800
302	12.462	13.521	14.580	15.753	17.058	18.513	20.141	21.968	23.795
303	12.460	13.518	14.577	15.750	17.054	18.509	20.136	21.963	23.789
304	12.458	13.516	14.574	15.746	17.050	18.504	20.131	21.958	23.784
305	12.456	13.513	14.571	15.743	17.046	18.500	20.127	21.953	23.779
306	12.454	13.511	14.568	15.739	17.042	18.495	20.122	21.947	23.773
307	12.452	13.509	14.565	15.736	17.038	18.491	20.117	21.942	23.768
308	12.451	13.506	14.562	15.732	17.034	18.486	20.112	21.937	23.762
309	12.449	13.504	14.559	15.729	17.030	18.482	20.107	21.932	23.757
310	12.447	13.501	14.556	15.725	17.026	18.477	20.102	21.927	23.751
311	12.445	13.499	14.553	15.722	17.022	18.473	20.097	21.921	23.746
312	12.443	13.496	14.550	15.718	17.018	18.468	20.092	21.916	23.740
313	12.441	13.494	14.547	15.715	17.014	18.464	20.087	21.911	23.735
314	12.439	13.491	14.544	15.711	17.010	18.459	20.082	21.906	23.730
315	12.437	13.489	14.540	15.707	17.006	18.455	20.077	21.901	23.724
316	12.435	13.486	14.537	15.704	17.002	18.450	20.072	21.895	23.718
317	12.433	13.484	14.534	15.700	16.997	18.445	20.067	21.890	23.713
318	12.431	13.481	14.531	15.697	16.993	18.441	20.062	21.885	23.707
319	12.429	13.479	14.528	15.693	16.989	18.436	20.057	21.880	23.702
320	12.427	13.476	14.525	15.689	16.985	18.432	20.052	21.874	23.696
321	12.425	13.473	14.522	15.686	16.981	18.427	20.047	21.869	23.691
322	12.423	13.471	14.519	15.682	16.977	18.422	20.042	21.864	23.685
323	12.421	13.468	14.516	15.679	16.973	18.418	20.037	21.858	23.680
324	12.419	13.466	14.513	15.675	16.969	18.413	20.032	21.853	23.674
325	12.417	13.463	14.510	15.671	16.964	18.409	20.027	21.848	23.668
326	12.415	13.461	14.507	15.668	16.960	18.404	20.022	21.842	23.663
327	12.413	13.458	14.504	15.664	16.956	18.399	20.017	21.837	23.657
328	12.411	13.456	14.501	15.661	16.952	18.395	20.012	21.832	23.652
329	12.409	13.453	14.497	15.657	16.948	18.390	20.007	21.826	23.646
330	12.407	13.451	14.494	15.653	16.944	18.386	20.002	21.821	23.640
331	12.405	13.448	14.491	15.650	16.940	18.381	19.997	21.816	23.635
332	12.403	13.445	14.488	15.646	16.936	18.376	19.992	21.810	23.629
333	12.401	13.443	14.485	15.642	16.931	18.372	19.987	21.805	23.623
334	12.398	13.440	14.482	15.639	16.927	18.367	19.982	21.800	23.618
335	12.396	13.438	14.479	15.635	16.923	18.363	19.977	21.795	23.612
336	12.394	13.435	14.476	15.632	16.919	18.358	19.972	21.789	23.606
337	12.392	13.432	14.473	15.628	16.915	18.353	19.967	21.784	23.601
338	12.390	13.430	14.470	15.624	16.911	18.349	19.962	21.778	23.595
339	12.388	13.427	14.467	15.621	16.907	18.344	19.957	21.773	23.590
340	12.386	13.425	14.463	15.617	16.902	18.339	19.952	21.768	23.584
341	12.384	13.422	14.460	15.613	16.898	18.335	19.947	21.762	23.578
342	12.382	13.420	14.457	15.610	16.894	18.330	19.942	21.757	23.573
343	12.380	13.417	14.454	15.606	16.890	18.326	19.937	21.752	23.567
344	12.378	13.414	14.451	15.603	16.886	18.321	19.932	21.746	23.561
345	12.376	13.412	14.448	15.599	16.882	18.316	19.927	21.741	23.555
346	12.374	13.409	14.445	15.595	16.878	18.312	19.922	21.736	23.550
347	12.372	13.407	14.442	15.592	16.874	18.307	19.917	21.730	23.544
348	12.369	13.404	14.439	15.588	16.869	18.302	19.911	21.725	23.538
349	12.367	13.401	14.435	15.584	16.865	18.298	19.906	21.720	23.533
350	12.365	13.399	14.432	15.581	16.861	18.293	19.901	21.714	23.527
351	12.363	13.396	14.429	15.577	16.857	18.289	19.897	21.709	23.522
352	12.361	13.393	14.426	15.573	16.853	18.284	19.892	21.704	23.517
353	12.359	13.391	14.423	15.570	16.849	18.280	19.887	21.699	23.511
354	12.357	13.388	14.420	15.566	16.844	18.275	19.882	21.693	23.505
355	12.354	13.386	14.417	15.563	16.840	18.270	19.877	21.688	23.500
356	12.352	13.383	14.413	15.559	16.836	18.266	19.872	21.683	23.494
357	12.350	13.380	14.410	15.555	16.832	18.261	19.866	21.677	23.488
358	12.348	13.378	14.407	15.552	16.828	18.257	19.861	21.672	23.482
359	12.346	13.375	14.404	15.548	16.824	18.252	19.856	21.667	23.477
360	12.344	13.373	14.401	15.544	16.820	18.247	19.851	21.661	23.471
361	12.342	13.370	14.398	15.541	16.816	18.243	19.846	21.656	23.465
362	12.340	13.367	14.395	15.537	16.812	18.238	19.841	21.650	23.459
363	12.337	13.364	14.391	15.533	16.807	18.234	19.837	21.646	23.455
364	12.335	13.362	14.388	15.530	16.803	18.229	19.832	21.640	23.449
365	12.333	13.359	14.385	15.526	16.799	18.225	19.827	21.635	23.444
366	12.331	13.357	14.382	15.523	16.795	18.220	19.822	21.630	23.438
